hop_count,src,dst,min,avg,max,path_count,avg_hop,min_hop,max_hop
22,886,1202,98.4766,100.983,103.271,36,22,22,22
22,1190,44,84.051,84.051,84.051,1,22,22,22
23,49,1169,80.7353,82.4233,84.0277,12,23,23,23
23,212,626,90.1405,92.6917,95.0952,11,23,23,23
23,888,466,89.1808,90.2476,91.3765,11,23,23,23
24,523,121,98.4443,101.014,105.534,55,24,24,24
24,684,177,89.2657,89.2983,89.3308,2,24,24,24
24,1178,1517,106.694,110.174,112.31,45,24,24,24
25,1008,527,93.8091,96.2729,98.7368,12,25,25,25
25,1470,1059,106.525,109.815,112.109,220,25,25,25
26,603,220,117.505,119.081,121.229,180,26,26,26
26,1221,167,100.351,100.904,101.484,26,26,26,26
26,1320,307,99.3452,99.5396,99.734,13,26,26,26
27,77,1088,102.351,102.351,102.351,1,27,27,27
27,889,525,119.795,123.728,126.137,55,27,27,27
27,1174,121,103.417,103.501,103.553,4,27,27,27
27,1556,566,89.575,89.575,89.575,1,27,27,27
28,781,354,124.26,126.473,129.868,110,28,28,28
28,1151,640,109.234,109.893,110.521,13,28,28,28
28,1301,249,106.079,107.267,108.522,52,28,28,28
29,130,1100,111.349,112.502,113.656,14,29,29,29
30,599,1213,104.988,107.141,109.206,15,30,30,30
30,870,1467,116.78,116.78,116.78,1,30,30,30
31,30,978,115.463,115.529,115.587,3,31,31,31
31,64,1197,138.582,142.42,145.591,858,31,31,31
31,353,965,121.438,124.351,126.171,105,31,31,31
31,671,178,133.228,135.744,139.853,156,31,31,31
31,1370,363,118.425,120.955,123.486,14,31,31,31
32,223,885,113.013,114.542,116.072,16,32,32,32
32,652,1574,115.918,115.918,115.918,1,32,32,32
33,394,1252,119.788,119.788,119.788,1,33,33,33
33,599,105,142.012,146.215,150.732,1092,33,33,33
33,926,1463,138.823,141.846,144.041,91,33,33,33
33,1179,568,124.305,128.111,131.916,15,33,33,33
34,48,680,132.511,136.621,141.984,120,34,34,34
34,165,706,142.157,145.115,149.935,105,34,34,34
34,1052,9,140.778,144.272,149.874,105,34,34,34
34,1100,563,140.761,146.149,149.876,560,34,34,34
35,1412,505,132.636,137.039,142.785,136,35,35,35
36,266,1227,145.761,148.146,151.098,136,36,36,36
37,818,1506,141.33,143.891,146.357,17,37,37,37
37,1242,681,157.204,164.035,167.318,1120,37,37,37
37,1263,679,154.925,160.984,164.588,420,37,37,37
37,1331,601,136.468,141.491,146.702,18,37,37,37
37,1582,628,147.528,151.68,155.477,136,37,37,37
38,1017,411,157.226,162.665,167.295,480,38,38,38
38,1085,479,157.015,161.84,167.268,680,38,38,38
39,1236,302,163.119,167.349,172.734,2720,39,39,39
40,344,1209,155.164,160.299,165.575,306,40,40,40
40,491,1266,152.275,156.525,161.163,171,40,40,40
40,1098,380,158.923,165.539,170.267,153,40,40,40
41,1129,286,160.677,161.711,162.688,72,41,41,41
41,1193,452,157.507,163.988,169.525,171,41,41,41
41,1474,802,169.971,175.187,180.731,408,41,41,41
42,1012,236,164.609,169.092,171.749,760,42,42,42
43,180,964,170.106,175.216,181.686,2280,43,43,43
43,183,921,187.655,193.223,199.512,3876,45,45,45
43,938,89,170.096,177.673,184.119,1140,43,43,43
44,1035,278,176.399,183.411,188.15,2280,44,44,44
44,1151,373,174.136,178.29,184.428,190,44,44,44
45,231,1055,178.701,188.343,193.25,1330,45,45,45
