hop_count,src,dst,min,avg,max,path_count,avg_hop,min_hop,max_hop
22,886,1202,99.2658,101.324,103.271,84,22,22,22
22,1190,44,84.051,84.2182,84.3251,6,22,22,22
23,49,1169,81.0437,82.715,84.0277,4,23,23,23
23,212,626,91.1096,93.1305,95.0952,15,23,23,23
23,888,466,88.9825,89.8567,91.1494,40,23,23,23
24,523,121,99.232,101.516,105.534,6,24,24,24
24,684,177,89.2657,89.577,89.8883,8,24,24,24
24,1178,1517,107.988,110.717,112.43,30,24,24,24
25,1008,527,93.8091,96.3849,98.7368,4,25,25,25
25,1470,1059,106.886,110.121,112.109,720,25,25,25
26,603,220,117.726,119.402,121.573,336,26,26,26
26,1221,167,99.7847,100.42,101.209,32,26,26,26
26,1320,307,99.3452,99.491,99.6692,4,26,26,26
27,77,1088,102.264,102.306,102.351,7,27,27,27
27,889,525,119.795,123.293,126.137,10,27,27,27
27,1174,121,103.417,103.986,104.328,56,27,27,27
27,1556,566,89.575,89.575,89.575,1,27,27,27
28,781,354,124.59,126.257,129.048,48,28,28,28
28,1151,640,109.345,110.097,110.752,12,28,28,28
28,1301,249,105.974,107.101,108.412,80,28,28,28
29,130,1100,111.704,112.724,113.656,4,29,29,29
30,599,1213,105.913,107.662,109.206,4,30,30,30
30,870,1467,116.153,116.436,116.78,10,30,30,30
31,30,978,115.463,115.721,115.945,10,31,31,31
31,64,1197,138.582,142.43,145.591,60,31,31,31
31,353,965,121.438,124.127,125.807,10,31,31,31
31,671,178,133.558,135.765,139.034,48,31,31,31
31,1370,363,118.425,121.306,123.486,5,31,31,31
32,223,885,113.013,114.481,116.072,5,32,32,32
32,652,1574,115.918,115.918,115.918,1,32,32,32
33,394,1252,119.788,119.788,119.788,1,33,33,33
33,599,105,142.037,146.34,150.368,200,33,33,33
33,926,1463,139.144,142.133,144.315,100,33,33,33
33,1179,568,124.305,127.41,130.884,112,33,33,33
34,48,680,134.106,137.708,141.984,70,34,34,34
34,165,706,142.157,144.629,149.935,15,34,34,34
34,1052,9,140.778,144.745,149.874,15,34,34,34
34,1100,563,140.761,145.193,149.033,560,34,34,34
35,1412,505,134.666,138.188,142.785,10,35,35,35
36,266,1227,145.761,148.118,151.098,15,36,36,36
37,818,1506,141.972,144.794,147.074,75,37,37,37
37,1242,681,157.204,163.649,167.318,70,37,37,37
37,1263,679,154.925,160.477,164.588,60,37,37,37
37,1331,601,136.468,140.723,145.473,5,37,37,37
37,1582,628,147.528,151.324,155.647,525,37,37,37
38,1017,411,157.413,162.677,167.295,560,38,38,38
38,1085,479,157.015,161.565,166.572,105,38,38,38
39,1236,302,162.887,166.849,172.006,1120,39,39,39
40,344,1209,155.164,160.299,165.575,30,40,40,40
40,491,1266,158.085,162.053,166.274,15,42,42,42
40,1098,380,158.609,163.731,168.14,420,40,40,40
41,1129,286,160.897,162.428,163.698,280,41,41,41
41,1193,452,158.228,164.289,169.525,15,41,41,41
41,1474,802,170.292,175.055,180.701,150,41,41,41
42,1012,236,163.752,168.066,170.956,840,42,42,42
43,180,964,170.19,175.115,181.322,140,43,43,43
43,183,921,187.655,193.223,199.512,140,45,45,45
43,938,89,171.569,178.509,184.119,175,43,43,43
44,1035,278,176.399,183.103,187.668,140,44,44,44
44,1151,373,175.885,179.49,184.428,15,44,44,44
45,231,1055,189.81,198.168,202.654,280,47,47,47
