hop_count,src,dst,min,avg,max,path_count,avg_hop,min_hop,max_hop
22,886,1202,98.4766,98.954,99.2532,45,22,22,22
22,1190,44,84.051,84.2182,84.3251,6,22,22,22
23,49,1169,80.7353,80.8908,81.0437,6,23,23,23
23,212,626,90.1405,90.1405,90.1405,1,23,23,23
23,888,466,90.9512,91.0849,91.3765,15,23,23,23
24,523,121,98.4081,98.8238,99.232,28,24,24,24
24,684,177,89.2657,89.3912,89.5166,4,24,24,24
24,1178,1517,112.31,112.31,112.31,1,24,24,24
25,1008,527,93.8091,93.8091,93.8091,1,25,25,25
25,1470,1059,106.48,106.989,107.324,120,25,25,25
26,603,220,120.954,121.08,121.229,10,26,26,26
26,1221,167,101.139,101.35,101.515,10,26,26,26
26,1320,307,99.734,99.7401,99.7463,2,26,26,26
27,77,1088,102.322,102.335,102.351,3,27,27,27
27,889,525,125.45,125.45,125.45,1,27,27,27
27,1174,121,103.417,103.501,103.553,4,27,27,27
27,1556,566,89.575,89.575,89.575,1,27,27,27
28,781,354,128.877,129.369,129.965,220,28,28,28
28,1151,640,109.036,109.255,109.576,21,28,28,28
28,1301,249,108.15,108.313,108.559,35,28,28,28
29,130,1100,111.284,111.323,111.349,3,29,29,29
30,599,1213,104.887,105.069,105.297,10,30,30,30
30,870,1467,116.153,116.436,116.78,10,30,30,30
31,30,978,115.463,115.721,115.945,10,31,31,31
31,64,1197,143.612,143.791,143.956,24,31,31,31
31,353,965,125.136,125.491,125.674,35,31,31,31
31,671,178,138.862,139.354,139.95,220,31,31,31
31,1370,363,118.425,118.425,118.425,1,31,31,31
32,223,885,116.072,116.072,116.072,1,32,32,32
32,652,1574,115.918,115.918,115.918,1,32,32,32
33,394,1252,119.788,119.788,119.788,1,33,33,33
33,599,105,141.998,142.582,143.088,286,33,33,33
33,926,1463,143.502,143.915,144.315,55,33,33,33
33,1179,568,131.373,131.551,131.916,21,33,33,33
34,48,680,132.511,132.998,133.221,28,34,34,34
34,165,706,149.935,149.935,149.935,1,34,34,34
34,1052,9,141.973,141.973,141.973,1,34,34,34
34,1100,563,149.052,149.41,149.876,55,34,34,34
35,1412,505,132.636,133.116,133.345,21,35,35,35
36,266,1227,147.558,147.558,147.558,1,36,36,36
37,818,1506,141.33,141.33,141.33,1,37,37,37
37,1242,681,167.047,167.24,167.407,24,37,37,37
37,1263,679,163.416,163.558,163.699,11,37,37,37
37,1331,601,146.702,146.702,146.702,1,37,37,37
37,1582,628,155.477,155.477,155.477,1,37,37,37
38,1017,411,157.201,157.337,157.474,11,38,38,38
38,1085,479,159.739,160.136,160.563,66,38,38,38
39,1236,302,163.119,163.263,163.402,11,39,39,39
40,344,1209,159.912,160.018,160.183,8,40,40,40
40,491,1266,152.094,152.231,152.306,6,40,40,40
40,1098,380,166.792,167.182,167.605,45,40,40,40
41,1129,286,160.576,160.69,160.851,8,41,41,41
41,1193,452,157.267,157.877,158.353,120,41,41,41
41,1474,802,179.653,180.177,180.741,286,41,41,41
42,1012,236,171.059,171.428,171.884,28,42,42,42
43,180,964,170.084,170.637,171.034,165,43,43,43
43,183,921,177.98,178.118,178.255,11,43,43,43
43,938,89,175.374,175.374,175.374,1,43,43,43
44,1035,278,186.363,186.897,187.462,220,44,44,44
44,1151,373,173.672,174.186,174.762,165,44,44,44
45,231,1055,201.662,202.188,202.76,286,47,47,47
