hop_count,src,dst,min,avg,max,path_count,avg_hop,min_hop,max_hop
22,886,1202,98.7396,101.084,103.271,60,22,22,22
22,1190,44,84.051,84.2182,84.3251,6,22,22,22
23,49,1169,81.0437,82.5692,84.0277,6,23,23,23
23,212,626,90.1405,92.678,95.0952,6,23,23,23
23,888,466,88.9825,89.945,91.1494,60,23,23,23
24,523,121,99.232,101.516,105.534,15,24,24,24
24,684,177,89.2657,89.3912,89.5166,4,24,24,24
24,1178,1517,106.694,110.197,112.31,15,24,24,24
25,1008,527,93.8091,96.4329,98.7368,7,25,25,25
25,1470,1059,106.645,109.841,112.109,300,25,25,25
26,603,220,117.505,119.081,121.229,60,26,26,26
26,1221,167,100.162,100.733,101.392,28,26,26,26
26,1320,307,99.3452,99.5396,99.734,7,26,26,26
27,77,1088,102.322,102.335,102.351,3,27,27,27
27,889,525,119.795,123.553,126.137,21,27,27,27
27,1174,121,103.417,103.501,103.553,4,27,27,27
27,1556,566,89.575,89.575,89.575,1,27,27,27
28,781,354,124.37,126.457,129.595,60,28,28,28
28,1151,640,109.345,110.113,110.752,21,28,28,28
28,1301,249,105.974,107.072,108.412,140,28,28,28
29,130,1100,111.349,112.569,113.656,8,29,29,29
30,599,1213,105.297,107.405,109.206,8,30,30,30
30,870,1467,116.153,116.436,116.78,10,30,30,30
31,30,978,115.463,115.721,115.945,10,31,31,31
31,64,1197,138.582,142.435,145.591,168,31,31,31
31,353,965,121.438,124.127,125.807,28,31,31,31
31,671,178,133.338,135.755,139.58,84,31,31,31
31,1370,363,118.425,121.101,123.486,8,31,31,31
32,223,885,113.013,114.463,116.072,9,32,32,32
32,652,1574,115.918,115.918,115.918,1,32,32,32
33,394,1252,119.788,119.788,119.788,1,33,33,33
33,599,105,142.037,146.048,150.368,560,33,33,33
33,926,1463,139.144,142.089,144.315,280,33,33,33
33,1179,568,124.305,127.725,131.572,48,33,33,33
34,48,680,133.043,137.159,141.984,108,34,34,34
34,165,706,142.157,144.894,149.935,36,34,34,34
34,1052,9,140.778,144.448,149.874,36,34,34,34
34,1100,563,140.761,145.966,149.595,504,34,34,34
35,1412,505,133.313,137.422,142.785,36,35,35,35
36,266,1227,145.761,148.14,151.098,45,36,36,36
37,818,1506,141.33,143.885,146.357,9,37,37,37
37,1242,681,157.204,163.857,167.318,240,37,37,37
37,1263,679,154.925,160.795,164.588,144,37,37,37
37,1331,601,136.468,141.255,146.702,10,37,37,37
37,1582,628,147.528,151.486,155.477,45,37,37,37
38,1017,411,157.226,162.65,167.295,144,38,38,38
38,1085,479,157.015,161.569,166.572,360,38,38,38
39,1236,302,163.119,167.349,172.734,480,39,39,39
40,344,1209,155.164,160.299,165.575,90,40,40,40
40,491,1266,152.275,156.728,161.163,55,40,40,40
40,1098,380,158.818,164.926,169.558,270,40,40,40
41,1129,286,160.677,161.753,162.688,40,41,41,41
41,1193,452,158.228,164.312,169.525,45,41,41,41
41,1474,802,170.292,175.357,180.701,360,41,41,41
42,1012,236,164.319,168.64,171.487,550,42,42,42
43,180,964,170.19,175.115,181.322,660,43,43,43
43,183,921,187.655,193.223,199.512,660,45,45,45
43,938,89,170.096,177.855,184.119,220,43,43,43
44,1035,278,176.399,183.103,187.668,660,44,44,44
44,1151,373,174.719,178.84,184.428,55,44,44,44
45,231,1055,188.515,197.758,202.717,880,47,47,47
